t#bar{t} jec_RelativeFSR down,	0.381521898	0.381789990	0.278123833	0.277767515	0.154592818	0.154524993	0.091511763	0.091799456	0.058103841	0.057885699	0.036145847	0.036232347
t#bar{t} jec_CorrelationGroupUncorrelated down,	0.381516123	0.381789990	0.278115383	0.277767515	0.154601789	0.154524993	0.091507508	0.091799456	0.058093839	0.057885699	0.036165358	0.036232347
t#bar{t} jec_FlavorPureGluon down,	0.381545198	0.381789990	0.278055860	0.277767515	0.154680445	0.154524993	0.091476606	0.091799456	0.058038692	0.057885699	0.036203199	0.036232347
t#bar{t} jec_FlavorPureQuark down,	0.381412034	0.381789990	0.278339555	0.277767515	0.154476959	0.154524993	0.091637653	0.091799456	0.057920111	0.057885699	0.036213688	0.036232347
t#bar{t} jec_FlavorPureCharm down,	0.381329835	0.381789990	0.278333404	0.277767515	0.154724066	0.154524993	0.091332880	0.091799456	0.058090409	0.057885699	0.036189407	0.036232347
t#bar{t} jec_FlavorPureBottom down,	0.381540138	0.381789990	0.278028845	0.277767515	0.154749347	0.154524993	0.091358651	0.091799456	0.058153723	0.057885699	0.036169296	0.036232347
t#bar{t} jer down,	0.381545457	0.381789990	0.278082561	0.277767515	0.154571143	0.154524993	0.091616472	0.091799456	0.057988170	0.057885699	0.036196196	0.036232347
t#bar{t} btag_heavy down,	0.381586743	0.381789990	0.278079762	0.277767515	0.154501705	0.154524993	0.091694843	0.091799456	0.057928998	0.057885699	0.036207948	0.036232347
t#bar{t} btag_light down,	0.381782768	0.381789990	0.277671220	0.277767515	0.154754301	0.154524993	0.091552196	0.091799456	0.058026997	0.057885699	0.036212519	0.036232347
t#bar{t} csv_heavy down,	0.381450312	0.381789990	0.278187415	0.277767515	0.154718852	0.154524993	0.091392133	0.091799456	0.058065981	0.057885699	0.036185306	0.036232347
t#bar{t} csv_light down,	0.381523480	0.381789990	0.278063910	0.277767515	0.154725654	0.154524993	0.091414395	0.091799456	0.058085000	0.057885699	0.036187561	0.036232347
t#bar{t} tracking down,	0.381547181	0.381789990	0.278125565	0.277767515	0.154501879	0.154524993	0.091656558	0.091799456	0.058012122	0.057885699	0.036156696	0.036232347
t#bar{t} evtgen,	0.380082448	0.381789990	0.280120587	0.277767515	0.154740615	0.154524993	0.090559117	0.091799456	0.058906066	0.057885699	0.035591167	0.036232347
t#bar{t} m=171.5,	0.382404443	0.381789990	0.276487882	0.277767515	0.155568496	0.154524993	0.091429576	0.091799456	0.057513581	0.057885699	0.036596022	0.036232347
t#bar{t} m=173.5,	0.381837815	0.381789990	0.278334135	0.277767515	0.153367265	0.154524993	0.093071601	0.091799456	0.056907635	0.057885699	0.036481548	0.036232347
t#bar{t} Herwig++,	0.391882489	0.381789990	0.262203905	0.277767515	0.156294652	0.154524993	0.095764326	0.091799456	0.056907484	0.057885699	0.036947143	0.036232347
t#bar{t} isr up,	0.380249538	0.381789990	0.280165523	0.277767515	0.153904269	0.154524993	0.091725119	0.091799456	0.057808063	0.057885699	0.036147488	0.036232347
t#bar{t} isr dn,	0.382833581	0.381789990	0.276140577	0.277767515	0.154660479	0.154524993	0.092074193	0.091799456	0.058199261	0.057885699	0.036091909	0.036232347
t#bar{t} fsr up,	0.369119934	0.381789990	0.295765408	0.277767515	0.153483689	0.154524993	0.087171576	0.091799456	0.058765395	0.057885699	0.035693999	0.036232347
t#bar{t} fsr dn,	0.388889723	0.381789990	0.267386197	0.277767515	0.154805579	0.154524993	0.095582637	0.091799456	0.056645535	0.057885699	0.036690329	0.036232347
t#bar{t} hdamp up,	0.383474525	0.381789990	0.275794502	0.277767515	0.153629171	0.154524993	0.093502757	0.091799456	0.057347016	0.057885699	0.036252028	0.036232347
t#bar{t} hdamp dn,	0.380909894	0.381789990	0.279483521	0.277767515	0.153210941	0.154524993	0.092540093	0.091799456	0.058005103	0.057885699	0.035850448	0.036232347
t#bar{t} UEup,	0.381739896	0.381789990	0.277617559	0.277767515	0.154790374	0.154524993	0.091407013	0.091799456	0.058419237	0.057885699	0.036025920	0.036232347
t#bar{t} UEdn,	0.380711099	0.381789990	0.278897586	0.277767515	0.155674406	0.154524993	0.090024415	0.091799456	0.058618941	0.057885699	0.036073554	0.036232347
t#bar{t} cflip,	0.379762784	0.381789990	0.280132691	0.277767515	0.155973053	0.154524993	0.088950135	0.091799456	0.059025091	0.057885699	0.036156246	0.036232347
t#bar{t} ERDon,	0.380270016	0.381789990	0.279799345	0.277767515	0.154933387	0.154524993	0.090792149	0.091799456	0.057889437	0.057885699	0.036315667	0.036232347
t#bar{t} QCDbased,	0.381198976	0.381789990	0.278086466	0.277767515	0.155754956	0.154524993	0.090223595	0.091799456	0.058539931	0.057885699	0.036196076	0.036232347
t#bar{t} gluon move,	0.380186674	0.381789990	0.280443007	0.277767515	0.153599294	0.154524993	0.091953171	0.091799456	0.057603725	0.057885699	0.036214130	0.036232347
