t#bar{t} pileup up,	0.123432006	0.123385857	0.118670122	0.118698932	0.110540044	0.110413426	0.103149956	0.103082294	0.048152625	0.048136683	0.047820317	0.047764498	0.046822969	0.046848735	0.045604222	0.045616083	0.044724466	0.044826934	0.044847363	0.044893905	0.132604201	0.132705377	0.133631708	0.133627276
t#bar{t} pileup down,	0.123319749	0.123385857	0.118761253	0.118698932	0.110318303	0.110413426	0.103061308	0.103082294	0.048108620	0.048136683	0.047677388	0.047764498	0.046872899	0.046848735	0.045642801	0.045616083	0.044887181	0.044826934	0.044923929	0.044893905	0.132780365	0.132705377	0.133646202	0.133627276
t#bar{t} trig efficiency correction up,	0.123190538	0.123385857	0.118621989	0.118698932	0.110524351	0.110413426	0.103372506	0.103082294	0.048208049	0.048136683	0.047660380	0.047764498	0.046922890	0.046848735	0.045539784	0.045616083	0.044810044	0.044826934	0.044830587	0.044893905	0.132560298	0.132705377	0.133758584	0.133627276
t#bar{t} trig efficiency correction down,	0.123190059	0.123385857	0.118610866	0.118698932	0.110527857	0.110413426	0.103366237	0.103082294	0.048208097	0.048136683	0.047659350	0.047764498	0.046923528	0.046848735	0.045539908	0.045616083	0.044813478	0.044826934	0.044827177	0.044893905	0.132553920	0.132705377	0.133779524	0.133627276
t#bar{t} sel efficiency correction up,	0.123185515	0.123385857	0.118615905	0.118698932	0.110522345	0.110413426	0.103372514	0.103082294	0.048206561	0.048136683	0.047659655	0.047764498	0.046921300	0.046848735	0.045541528	0.045616083	0.044814232	0.044826934	0.044828801	0.044893905	0.132559279	0.132705377	0.133772364	0.133627276
t#bar{t} sel efficiency correction down,	0.123195672	0.123385857	0.118616823	0.118698932	0.110529687	0.110413426	0.103366056	0.103082294	0.048209545	0.048136683	0.047660026	0.047764498	0.046925103	0.046848735	0.045538085	0.045616083	0.044809182	0.044826934	0.044828910	0.044893905	0.132554965	0.132705377	0.133765944	0.133627276
t#bar{t} b fragmentation up,	0.123027772	0.123385857	0.118405926	0.118698932	0.110486287	0.110413426	0.103178211	0.103082294	0.048191835	0.048136683	0.047652721	0.047764498	0.047017559	0.046848735	0.045583295	0.045616083	0.044856433	0.044826934	0.044883593	0.044893905	0.132688051	0.132705377	0.134028316	0.133627276
t#bar{t} b fragmentation down,	0.123243505	0.123385857	0.118739526	0.118698932	0.110530419	0.110413426	0.103507019	0.103082294	0.048204749	0.048136683	0.047657729	0.047764498	0.046889552	0.046848735	0.045518959	0.045616083	0.044787662	0.044826934	0.044800487	0.044893905	0.132500237	0.132705377	0.133620157	0.133627276
t#bar{t} Peterson Frag,	0.122951456	0.123385857	0.118496123	0.118698932	0.110438129	0.110413426	0.103239396	0.103082294	0.048244311	0.048136683	0.047608698	0.047764498	0.047005189	0.046848735	0.045580086	0.045616083	0.044909734	0.044826934	0.044842500	0.044893905	0.132740347	0.132705377	0.133944031	0.133627276
t#bar{t} semilep BR up,	0.123198586	0.123385857	0.118626581	0.118698932	0.110513097	0.110413426	0.103361421	0.103082294	0.048198502	0.048136683	0.047651200	0.047764498	0.046919306	0.046848735	0.045534089	0.045616083	0.044802202	0.044826934	0.044824674	0.044893905	0.132581552	0.132705377	0.133788789	0.133627276
t#bar{t} semilep BR down,	0.123205878	0.123385857	0.118620188	0.118698932	0.110527681	0.110413426	0.103362468	0.103082294	0.048205938	0.048136683	0.047654623	0.047764498	0.046918916	0.046848735	0.045535701	0.045616083	0.044812339	0.044826934	0.044829881	0.044893905	0.132554554	0.132705377	0.133771833	0.133627276
t#bar{t} QCD scale 1,	0.123099361	0.123385857	0.118719155	0.118698932	0.110458629	0.110413426	0.103354677	0.103082294	0.048291743	0.048136683	0.047656494	0.047764498	0.046909990	0.046848735	0.045534707	0.045616083	0.044822895	0.044826934	0.044746679	0.044893905	0.132577130	0.132705377	0.133828538	0.133627276
t#bar{t} QCD scale 2,	0.123258712	0.123385857	0.118666899	0.118698932	0.110665401	0.110413426	0.103366961	0.103082294	0.048238567	0.048136683	0.047627224	0.047764498	0.046846169	0.046848735	0.045507336	0.045616083	0.044786272	0.044826934	0.044793021	0.044893905	0.132556163	0.132705377	0.133687275	0.133627276
t#bar{t} QCD scale 3,	0.123310656	0.123385857	0.118594465	0.118698932	0.110710775	0.110413426	0.103381001	0.103082294	0.048174846	0.048136683	0.047624489	0.047764498	0.046850551	0.046848735	0.045514606	0.045616083	0.044779072	0.044826934	0.044862829	0.044893905	0.132561726	0.132705377	0.133634985	0.133627276
t#bar{t} QCD scale 4,	0.123194013	0.123385857	0.118758393	0.118698932	0.110612913	0.110413426	0.103350154	0.103082294	0.048311408	0.048136683	0.047627076	0.047764498	0.046837077	0.046848735	0.045502007	0.045616083	0.044798194	0.044826934	0.044716228	0.044893905	0.132562270	0.132705377	0.133730267	0.133627276
t#bar{t} QCD scale 5,	0.123192988	0.123385857	0.118460618	0.118698932	0.110450520	0.110413426	0.103382323	0.103082294	0.048066503	0.048136683	0.047705913	0.047764498	0.047023362	0.046848735	0.045599451	0.045616083	0.044813757	0.044826934	0.044946686	0.044893905	0.132613085	0.132705377	0.133744795	0.133627276
t#bar{t} QCD scale 6,	0.123202727	0.123385857	0.118647933	0.118698932	0.110533505	0.110413426	0.103376341	0.103082294	0.048215471	0.048136683	0.047663344	0.047764498	0.046932315	0.046848735	0.045539893	0.045616083	0.044813068	0.044826934	0.044808834	0.044893905	0.132544524	0.132705377	0.133722044	0.133627276
t#bar{t} jec_CorrelationGroupMPFInSitu up,	0.123574969	0.123385857	0.118770347	0.118698932	0.110146082	0.110413426	0.102828493	0.103082294	0.048338097	0.048136683	0.047740611	0.047764498	0.047154950	0.046848735	0.045698830	0.045616083	0.044899652	0.044826934	0.044684603	0.044893905	0.132635579	0.132705377	0.133527787	0.133627276
t#bar{t} jec_RelativeFSR up,	0.123288047	0.123385857	0.118471936	0.118698932	0.110718560	0.110413426	0.102955103	0.103082294	0.048233868	0.048136683	0.047505270	0.047764498	0.047082952	0.046848735	0.045500949	0.045616083	0.044965483	0.044826934	0.044616404	0.044893905	0.132723216	0.132705377	0.133938213	0.133627276
t#bar{t} jec_CorrelationGroupUncorrelated up,	0.122951320	0.123385857	0.118632407	0.118698932	0.110445794	0.110413426	0.102907606	0.103082294	0.048224845	0.048136683	0.047689697	0.047764498	0.047117936	0.046848735	0.045782697	0.045616083	0.044874029	0.044826934	0.044944610	0.044893905	0.132659662	0.132705377	0.133769396	0.133627276
t#bar{t} jec_FlavorPureGluon up,	0.123211644	0.123385857	0.118352180	0.118698932	0.110593557	0.110413426	0.102984140	0.103082294	0.048347049	0.048136683	0.047713223	0.047764498	0.046908726	0.046848735	0.045878219	0.045616083	0.044966280	0.044826934	0.044900510	0.044893905	0.132669912	0.132705377	0.133474560	0.133627276
