t#bar{t},	0.273228194	0.270396401	0.316098766	0.320993572	0.153879708	0.150434693	0.098164711	0.099337364	0.061123137	0.061166332	0.038860165	0.038885858	0.051535574	0.051696898	0.007109744	0.007088881
t#bar{t} jec_CorrelationGroupMPFInSitu up,	0.271213204	0.270396401	0.319794990	0.320993572	0.152044540	0.150434693	0.097900825	0.099337364	0.061553362	0.061166332	0.038653758	0.038885858	0.051767809	0.051696898	0.007071513	0.007088881
t#bar{t} jec_RelativeFSR up,	0.270891118	0.270396401	0.320174837	0.320993572	0.152539928	0.150434693	0.097409178	0.099337364	0.061253621	0.061166332	0.039033895	0.038885858	0.051573048	0.051696898	0.007124374	0.007088881
t#bar{t} jec_CorrelationGroupUncorrelated up,	0.271219462	0.270396401	0.320094568	0.320993572	0.150721731	0.150434693	0.098828117	0.099337364	0.062031616	0.061166332	0.038175633	0.038885858	0.051860938	0.051696898	0.007067934	0.007088881
t#bar{t} jec_FlavorPureGluon up,	0.270126744	0.270396401	0.321173706	0.320993572	0.151753332	0.150434693	0.098060338	0.099337364	0.061068481	0.061166332	0.039117125	0.038885858	0.051573892	0.051696898	0.007126383	0.007088881
t#bar{t} jec_FlavorPureQuark up,	0.271791679	0.270396401	0.318756037	0.320993572	0.152460183	0.150434693	0.098060707	0.099337364	0.061509227	0.061166332	0.038651169	0.038885858	0.051665914	0.051696898	0.007105085	0.007088881
t#bar{t} jec_FlavorPureCharm up,	0.270718573	0.270396401	0.320383935	0.320993572	0.152018415	0.150434693	0.098039969	0.099337364	0.060930125	0.061166332	0.039210839	0.038885858	0.051592116	0.051696898	0.007106029	0.007088881
t#bar{t} jec_FlavorPureBottom up,	0.270603087	0.270396401	0.320809382	0.320993572	0.151461073	0.150434693	0.098105977	0.099337364	0.061380829	0.061166332	0.038823368	0.038885858	0.051739329	0.051696898	0.007076956	0.007088881
t#bar{t} jer up,	0.270564335	0.270396401	0.321108044	0.320993572	0.151269327	0.150434693	0.097752663	0.099337364	0.062030296	0.061166332	0.038312003	0.038885858	0.051894554	0.051696898	0.007068778	0.007088881
t#bar{t} btag_heavy up,	0.270515713	0.270396401	0.320888804	0.320993572	0.151625974	0.150434693	0.097960307	0.099337364	0.061251246	0.061166332	0.038991854	0.038885858	0.051675655	0.051696898	0.007090448	0.007088881
t#bar{t} btag_light up,	0.271467621	0.270396401	0.319517765	0.320993572	0.150995482	0.150434693	0.099070843	0.099337364	0.061570955	0.061166332	0.038552473	0.038885858	0.051737045	0.051696898	0.007087816	0.007088881
t#bar{t} csv_heavy up,	0.269302749	0.270396401	0.322986641	0.320993572	0.150613557	0.150434693	0.097893424	0.099337364	0.061302319	0.061166332	0.039169492	0.038885858	0.051588454	0.051696898	0.007143363	0.007088881
