t#bar{t} jec_FlavorPureGluon down,	0.077764214	0.078149961	0.076818626	0.076187829	0.126242414	0.126468604	0.122339808	0.122208303	0.047668878	0.048027380	0.049261137	0.048898290	0.047983626	0.048290542	0.047326322	0.047523752	0.047997509	0.047757595	0.049647276	0.049022205	0.149284029	0.150542937	0.157666161	0.156922604
t#bar{t} jec_FlavorPureQuark down,	0.078217153	0.078149961	0.076121408	0.076187829	0.126539584	0.126468604	0.122257867	0.122208303	0.047926508	0.048027380	0.049072662	0.048898290	0.047990015	0.048290542	0.047452206	0.047523752	0.047897063	0.047757595	0.049172830	0.049022205	0.150118097	0.150542937	0.157234606	0.156922604
t#bar{t} jec_FlavorPureCharm down,	0.078019192	0.078149961	0.076391654	0.076187829	0.126477064	0.126468604	0.122148579	0.122208303	0.048057730	0.048027380	0.048927975	0.048898290	0.048127823	0.048290542	0.047511160	0.047523752	0.047826632	0.047757595	0.049145700	0.049022205	0.150226250	0.150542937	0.157140241	0.156922604
t#bar{t} jec_FlavorPureBottom down,	0.077968917	0.078149961	0.076265885	0.076187829	0.126997157	0.126468604	0.121452612	0.122208303	0.048451529	0.048027380	0.048691338	0.048898290	0.048359873	0.048290542	0.047580445	0.047523752	0.047744241	0.047757595	0.049343734	0.049022205	0.149854389	0.150542937	0.157289878	0.156922604
t#bar{t} jer down,	0.078372225	0.078149961	0.075944114	0.076187829	0.126327055	0.126468604	0.122514752	0.122208303	0.048012439	0.048027380	0.048887203	0.048898290	0.048092171	0.048290542	0.047461804	0.047523752	0.048067072	0.047757595	0.049098022	0.049022205	0.149787883	0.150542937	0.157435261	0.156922604
t#bar{t} btag_heavy down,	0.077775678	0.078149961	0.076724730	0.076187829	0.126242113	0.126468604	0.122250086	0.122208303	0.047880536	0.048027380	0.048983736	0.048898290	0.048523829	0.048290542	0.047411627	0.047523752	0.047945532	0.047757595	0.048937633	0.049022205	0.150213153	0.150542937	0.157111347	0.156922604
t#bar{t} btag_light down,	0.077885028	0.078149961	0.076569340	0.076187829	0.126657529	0.126468604	0.121947355	0.122208303	0.048125170	0.048027380	0.048970669	0.048898290	0.047810233	0.048290542	0.047643994	0.047523752	0.047681513	0.047757595	0.049288879	0.049022205	0.150273907	0.150542937	0.157146383	0.156922604
t#bar{t} csv_heavy down,	0.077947976	0.078149961	0.076462914	0.076187829	0.126148697	0.126468604	0.122387380	0.122208303	0.047847608	0.048027380	0.048923705	0.048898290	0.048625286	0.048290542	0.047529820	0.047523752	0.047367179	0.047757595	0.049432739	0.049022205	0.150531223	0.150542937	0.156795472	0.156922604
t#bar{t} csv_light down,	0.078092657	0.078149961	0.076142069	0.076187829	0.126936742	0.126468604	0.121665952	0.122208303	0.048181155	0.048027380	0.048935502	0.048898290	0.048257983	0.048290542	0.047463395	0.047523752	0.047875722	0.047757595	0.049164532	0.049022205	0.150096862	0.150542937	0.157187431	0.156922604
t#bar{t} tracking down,	0.078073700	0.078149961	0.076433159	0.076187829	0.126286391	0.126468604	0.122455576	0.122208303	0.048044970	0.048027380	0.048917610	0.048898290	0.047698270	0.048290542	0.047651907	0.047523752	0.047766566	0.047757595	0.049258071	0.049022205	0.150163081	0.150542937	0.157250699	0.156922604
t#bar{t} evtgen,	0.078855326	0.078149961	0.075293341	0.076187829	0.127315924	0.126468604	0.122464019	0.122208303	0.046928217	0.048027380	0.050315420	0.048898290	0.046129899	0.048290542	0.047302458	0.047523752	0.047449783	0.047757595	0.050373712	0.049022205	0.149839776	0.150542937	0.157732127	0.156922604
t#bar{t} m=171.5,	0.077649239	0.078149961	0.076872253	0.076187829	0.126507468	0.126468604	0.122135745	0.122208303	0.047652794	0.048027380	0.049128397	0.048898290	0.048390187	0.048290542	0.047723140	0.047523752	0.047392634	0.047757595	0.048259293	0.049022205	0.152485692	0.150542937	0.155803160	0.156922604
t#bar{t} m=173.5,	0.077860995	0.078149961	0.076334205	0.076187829	0.126647357	0.126468604	0.121458966	0.122208303	0.048812410	0.048027380	0.048074308	0.048898290	0.049282894	0.048290542	0.047650294	0.047523752	0.047556088	0.047757595	0.049284485	0.049022205	0.150127280	0.150542937	0.156910719	0.156922604
t#bar{t} isr up,	0.077735909	0.078149961	0.076656675	0.076187829	0.126737226	0.126468604	0.121824110	0.122208303	0.047732669	0.048027380	0.049312366	0.048898290	0.048363509	0.048290542	0.047410777	0.047523752	0.047476724	0.047757595	0.048872708	0.049022205	0.151683954	0.150542937	0.156193372	0.156922604
t#bar{t} isr dn,	0.077497932	0.078149961	0.077118726	0.076187829	0.126246785	0.126468604	0.122301989	0.122208303	0.047567950	0.048027380	0.049267594	0.048898290	0.048403784	0.048290542	0.047093695	0.047523752	0.048715235	0.047757595	0.048843433	0.049022205	0.149025503	0.150542937	0.157917374	0.156922604
t#bar{t} fsr up,	0.076964647	0.078149961	0.077580811	0.076187829	0.126636888	0.126468604	0.121206038	0.122208303	0.048540639	0.048027380	0.048666108	0.048898290	0.048943067	0.048290542	0.047457327	0.047523752	0.047955781	0.047757595	0.048673157	0.049022205	0.150536842	0.150542937	0.156838695	0.156922604
t#bar{t} fsr dn,	0.078684673	0.078149961	0.075113104	0.076187829	0.127577024	0.126468604	0.121334937	0.122208303	0.048257658	0.048027380	0.049029582	0.048898290	0.048734853	0.048290542	0.047138027	0.047523752	0.048521417	0.047757595	0.047719739	0.049022205	0.151176632	0.150542937	0.156712353	0.156922604
t#bar{t} hdamp up,	0.077776363	0.078149961	0.076918369	0.076187829	0.126190528	0.126468604	0.122577173	0.122208303	0.047594032	0.048027380	0.049278393	0.048898290	0.047538367	0.048290542	0.047790731	0.047523752	0.047487354	0.047757595	0.049172155	0.049022205	0.150659371	0.150542937	0.157017164	0.156922604
t#bar{t} hdamp dn,	0.077277441	0.078149961	0.077200849	0.076187829	0.126677457	0.126468604	0.121711943	0.122208303	0.047262112	0.048027380	0.049544021	0.048898290	0.049202523	0.048290542	0.046860303	0.047523752	0.048463176	0.047757595	0.048905101	0.049022205	0.149308969	0.150542937	0.157586106	0.156922604
t#bar{t} UEup,	0.077027011	0.078149961	0.077846196	0.076187829	0.126413956	0.126468604	0.121984600	0.122208303	0.047268997	0.048027380	0.049731821	0.048898290	0.048106714	0.048290542	0.047278326	0.047523752	0.048073482	0.047757595	0.048597628	0.049022205	0.150686441	0.150542937	0.156984828	0.156922604
t#bar{t} UEdn,	0.077365040	0.078149961	0.077453729	0.076187829	0.126065594	0.126468604	0.122127553	0.122208303	0.048840364	0.048027380	0.048193343	0.048898290	0.048035841	0.048290542	0.047800612	0.047523752	0.048439301	0.047757595	0.047757828	0.049022205	0.151093833	0.150542937	0.156826962	0.156922604
t#bar{t} ERDon,	0.078261731	0.078149961	0.076213950	0.076187829	0.125726512	0.126468604	0.123040630	0.122208303	0.047740447	0.048027380	0.048845614	0.048898290	0.048491825	0.048290542	0.047632715	0.047523752	0.047694472	0.047757595	0.048723615	0.049022205	0.150944729	0.150542937	0.156683762	0.156922604
t#bar{t} QCDbased,	0.078744428	0.078149961	0.075193667	0.076187829	0.126816584	0.126468604	0.122350753	0.122208303	0.047377265	0.048027380	0.049432948	0.048898290	0.048926975	0.048290542	0.047139072	0.047523752	0.048092326	0.047757595	0.048250120	0.049022205	0.150975363	0.150542937	0.156700499	0.156922604
t#bar{t} gluon move,	0.078169521	0.078149961	0.076193871	0.076187829	0.126555222	0.126468604	0.122289945	0.122208303	0.047911259	0.048027380	0.049016357	0.048898290	0.047924205	0.048290542	0.047584240	0.047523752	0.047810911	0.047757595	0.049081162	0.049022205	0.150351950	0.150542937	0.157111356	0.156922604
