t#bar{t} isr dn,	0.324952868	0.324603491	0.354425297	0.354287037	0.197898715	0.199551740	0.086278912	0.085069869	0.028837410	0.028750214	0.007606798	0.007737649
t#bar{t} fsr up,	0.298950367	0.324603491	0.357383309	0.354287037	0.212474622	0.199551740	0.091787960	0.085069869	0.030628021	0.028750214	0.008775721	0.007737649
t#bar{t} fsr dn,	0.347622965	0.324603491	0.349513953	0.354287037	0.189134301	0.199551740	0.079578109	0.085069869	0.027222082	0.028750214	0.006928589	0.007737649
t#bar{t} hdamp up,	0.322452496	0.324603491	0.354919252	0.354287037	0.199668321	0.199551740	0.086576233	0.085069869	0.028543575	0.028750214	0.007840123	0.007737649
t#bar{t} hdamp dn,	0.324107133	0.324603491	0.354802451	0.354287037	0.199849208	0.199551740	0.084370452	0.085069869	0.029318464	0.028750214	0.007552292	0.007737649
t#bar{t} UEup,	0.323785272	0.324603491	0.355261595	0.354287037	0.198859813	0.199551740	0.085572073	0.085069869	0.029327497	0.028750214	0.007193749	0.007737649
t#bar{t} UEdn,	0.326278807	0.324603491	0.353094200	0.354287037	0.199747430	0.199551740	0.084265461	0.085069869	0.028440434	0.028750214	0.008173667	0.007737649
t#bar{t} cflip,	0.326777836	0.324603491	0.353344302	0.354287037	0.197599977	0.199551740	0.085837568	0.085069869	0.029582398	0.028750214	0.006857919	0.007737649
t#bar{t} ERDon,	0.322912430	0.324603491	0.352281506	0.354287037	0.201950827	0.199551740	0.085478144	0.085069869	0.029511083	0.028750214	0.007866010	0.007737649
t#bar{t} QCDbased,	0.324478956	0.324603491	0.354820109	0.354287037	0.199918622	0.199551740	0.083907774	0.085069869	0.029291328	0.028750214	0.007583210	0.007737649
t#bar{t} gluon move,	0.324533587	0.324603491	0.353986845	0.354287037	0.200354176	0.199551740	0.084662902	0.085069869	0.028826423	0.028750214	0.007636067	0.007737649
