t#bar{t} tracking up,	0.199731542	0.199690566	0.248875042	0.248870925	0.099777526	0.099764166	0.049944242	0.049981861	0.401671647	0.401692481
t#bar{t} jec_CorrelationGroupMPFInSitu down,	0.199795408	0.199690566	0.248826132	0.248870925	0.099776833	0.099764166	0.050005309	0.049981861	0.401596318	0.401692481
t#bar{t} jec_RelativeFSR down,	0.199717922	0.199690566	0.248891140	0.248870925	0.099783306	0.099764166	0.049992155	0.049981861	0.401615477	0.401692481
t#bar{t} jec_CorrelationGroupUncorrelated down,	0.199745717	0.199690566	0.248893425	0.248870925	0.099830733	0.099764166	0.049991643	0.049981861	0.401538483	0.401692481
t#bar{t} jec_FlavorPureGluon down,	0.199656148	0.199690566	0.248987612	0.248870925	0.099722151	0.099764166	0.050026993	0.049981861	0.401607096	0.401692481
t#bar{t} jec_FlavorPureQuark down,	0.199635781	0.199690566	0.248942043	0.248870925	0.099795009	0.099764166	0.049987399	0.049981861	0.401639768	0.401692481
t#bar{t} jec_FlavorPureCharm down,	0.199654542	0.199690566	0.248886172	0.248870925	0.099852524	0.099764166	0.049972080	0.049981861	0.401634683	0.401692481
t#bar{t} jec_FlavorPureBottom down,	0.199701159	0.199690566	0.248932481	0.248870925	0.099833110	0.099764166	0.049950590	0.049981861	0.401582660	0.401692481
t#bar{t} jer down,	0.199691247	0.199690566	0.249009569	0.248870925	0.099768556	0.099764166	0.049970213	0.049981861	0.401560415	0.401692481
t#bar{t} btag_heavy down,	0.199693832	0.199690566	0.248903466	0.248870925	0.099818479	0.099764166	0.049986595	0.049981861	0.401597628	0.401692481
t#bar{t} btag_light down,	0.199770561	0.199690566	0.248858060	0.248870925	0.099836635	0.099764166	0.049972318	0.049981861	0.401562425	0.401692481
t#bar{t} csv_heavy down,	0.199790233	0.199690566	0.248946918	0.248870925	0.099721392	0.099764166	0.049938608	0.049981861	0.401602848	0.401692481
t#bar{t} csv_light down,	0.199623857	0.199690566	0.248937740	0.248870925	0.099782009	0.099764166	0.050004079	0.049981861	0.401652315	0.401692481
t#bar{t} tracking down,	0.199767393	0.199690566	0.248878544	0.248870925	0.099789488	0.099764166	0.050004502	0.049981861	0.401560073	0.401692481
t#bar{t} evtgen,	0.202339901	0.199690566	0.248717224	0.248870925	0.097956684	0.099764166	0.049797014	0.049981861	0.401189177	0.401692481
t#bar{t} m=171.5,	0.200234001	0.199690566	0.248341352	0.248870925	0.099697016	0.099764166	0.049901829	0.049981861	0.401825801	0.401692481
t#bar{t} m=173.5,	0.199940422	0.199690566	0.248697058	0.248870925	0.099574369	0.099764166	0.050455456	0.049981861	0.401332695	0.401692481
t#bar{t} Herwig++,	0.198358698	0.199690566	0.249719812	0.248870925	0.101141298	0.099764166	0.050299293	0.049981861	0.400480900	0.401692481
t#bar{t} isr up,	0.199879553	0.199690566	0.249421876	0.248870925	0.099552948	0.099764166	0.049822596	0.049981861	0.401323027	0.401692481
t#bar{t} isr dn,	0.200226479	0.199690566	0.249783430	0.248870925	0.099398524	0.099764166	0.050031265	0.049981861	0.400560302	0.401692481
t#bar{t} fsr up,	0.200401130	0.199690566	0.249196328	0.248870925	0.099286487	0.099764166	0.049946303	0.049981861	0.401169752	0.401692481
t#bar{t} fsr dn,	0.200160062	0.199690566	0.248958660	0.248870925	0.099665005	0.099764166	0.050174887	0.049981861	0.401041386	0.401692481
t#bar{t} hdamp up,	0.200263600	0.199690566	0.248897709	0.248870925	0.099787815	0.099764166	0.049556061	0.049981861	0.401494815	0.401692481
t#bar{t} hdamp dn,	0.200203485	0.199690566	0.249096507	0.248870925	0.099627205	0.099764166	0.050234386	0.049981861	0.400838417	0.401692481
t#bar{t} UEup,	0.199853240	0.199690566	0.248914469	0.248870925	0.100632387	0.099764166	0.049558630	0.049981861	0.401041274	0.401692481
t#bar{t} UEdn,	0.199971683	0.199690566	0.248918480	0.248870925	0.099508591	0.099764166	0.050001523	0.049981861	0.401599723	0.401692481
t#bar{t} cflip,	0.197968344	0.199690566	0.249038420	0.248870925	0.099958212	0.099764166	0.049908378	0.049981861	0.403126647	0.401692481
t#bar{t} ERDon,	0.199180541	0.199690566	0.249819938	0.248870925	0.099822022	0.099764166	0.049704607	0.049981861	0.401472892	0.401692481
t#bar{t} QCDbased,	0.200048953	0.199690566	0.249140868	0.248870925	0.099541641	0.099764166	0.050192005	0.049981861	0.401076532	0.401692481
t#bar{t} gluon move,	0.199653428	0.199690566	0.249222519	0.248870925	0.100064345	0.099764166	0.050017034	0.049981861	0.401042673	0.401692481
