t#bar{t},	0.200290332	0.200239057	0.194503008	0.194700206	0.047743963	0.047523428	0.047867674	0.048188471	0.047856862	0.048624935	0.048677036	0.048105229	0.200981695	0.201328228	0.212079430	0.211290447
t#bar{t} jec_CorrelationGroupMPFInSitu up,	0.200555289	0.200239057	0.194067383	0.194700206	0.047334406	0.047523428	0.047697119	0.048188471	0.048885931	0.048624935	0.048417660	0.048105229	0.200985252	0.201328228	0.212056960	0.211290447
t#bar{t} jec_RelativeFSR up,	0.199868710	0.200239057	0.195386344	0.194700206	0.047707171	0.047523428	0.048024571	0.048188471	0.048850629	0.048624935	0.048086750	0.048105229	0.201936796	0.201328228	0.210139030	0.211290447
t#bar{t} jec_CorrelationGroupUncorrelated up,	0.200076148	0.200239057	0.194948531	0.194700206	0.047424349	0.047523428	0.047755420	0.048188471	0.049073526	0.048624935	0.047858547	0.048105229	0.202127443	0.201328228	0.210736035	0.211290447
t#bar{t} jec_FlavorPureGluon up,	0.199317789	0.200239057	0.194318671	0.194700206	0.047691544	0.047523428	0.048296826	0.048188471	0.048933979	0.048624935	0.048552505	0.048105229	0.201893236	0.201328228	0.210995450	0.211290447
t#bar{t} jec_FlavorPureQuark up,	0.199906361	0.200239057	0.194617297	0.194700206	0.047605897	0.047523428	0.047855859	0.048188471	0.048998277	0.048624935	0.048242442	0.048105229	0.202077953	0.201328228	0.210695914	0.211290447
t#bar{t} jec_FlavorPureCharm up,	0.199668188	0.200239057	0.195390724	0.194700206	0.047326002	0.047523428	0.047703691	0.048188471	0.048845582	0.048624935	0.048227074	0.048105229	0.201445145	0.201328228	0.211393593	0.211290447
t#bar{t} jec_FlavorPureBottom up,	0.199779600	0.200239057	0.194995654	0.194700206	0.047762103	0.047523428	0.047813903	0.048188471	0.049155424	0.048624935	0.048476521	0.048105229	0.201421903	0.201328228	0.210594892	0.211290447
t#bar{t} jer up,	0.200261459	0.200239057	0.194853285	0.194700206	0.047592760	0.047523428	0.047989929	0.048188471	0.048799805	0.048624935	0.048251150	0.048105229	0.201809382	0.201328228	0.210442230	0.211290447
t#bar{t} btag_heavy up,	0.200575740	0.200239057	0.194671883	0.194700206	0.047531030	0.047523428	0.047870448	0.048188471	0.048489376	0.048624935	0.048399951	0.048105229	0.201632684	0.201328228	0.210828889	0.211290447
t#bar{t} btag_light up,	0.200081308	0.200239057	0.194737633	0.194700206	0.047473966	0.047523428	0.047987786	0.048188471	0.048438185	0.048624935	0.048449038	0.048105229	0.201078790	0.201328228	0.211753293	0.211290447
t#bar{t} csv_heavy up,	0.199927745	0.200239057	0.195347031	0.194700206	0.047281894	0.047523428	0.047924918	0.048188471	0.048691370	0.048624935	0.048233968	0.048105229	0.200333172	0.201328228	0.212259902	0.211290447
