t#bar{t} pileup up,	0.090382423	0.090434805	0.088089614	0.088033063	0.137645682	0.137669143	0.127808481	0.127828087	0.048251859	0.048270200	0.048275560	0.048241297	0.047370215	0.047396655	0.046246969	0.046213277	0.045445677	0.045457032	0.045759056	0.045713290	0.136498167	0.136500940	0.138226296	0.138242212
t#bar{t} pileup down,	0.090476736	0.090434805	0.087986173	0.088033063	0.137680880	0.137669143	0.127844238	0.127828087	0.048297473	0.048270200	0.048189496	0.048241297	0.047423943	0.047396655	0.046202210	0.046213277	0.045456716	0.045457032	0.045689638	0.045713290	0.136501277	0.136500940	0.138251220	0.138242212
t#bar{t} trig efficiency correction up,	0.090464993	0.090434805	0.088004229	0.088033063	0.137529394	0.137669143	0.128194210	0.127828087	0.048302802	0.048270200	0.048097116	0.048241297	0.047421259	0.047396655	0.046118784	0.046213277	0.045479137	0.045457032	0.045703904	0.045713290	0.136385776	0.136500940	0.138298396	0.138242212
t#bar{t} trig efficiency correction down,	0.090466004	0.090434805	0.088002961	0.088033063	0.137529037	0.137669143	0.128193431	0.127828087	0.048304798	0.048270200	0.048096385	0.048241297	0.047419083	0.047396655	0.046117331	0.046213277	0.045485301	0.045457032	0.045704022	0.045713290	0.136375051	0.136500940	0.138306598	0.138242212
t#bar{t} sel efficiency correction up,	0.090465029	0.090434805	0.088004025	0.088033063	0.137528454	0.137669143	0.128195197	0.127828087	0.048303220	0.048270200	0.048097598	0.048241297	0.047419116	0.047396655	0.046119828	0.046213277	0.045483292	0.045457032	0.045701842	0.045713290	0.136378834	0.136500940	0.138303565	0.138242212
t#bar{t} sel efficiency correction down,	0.090466016	0.090434805	0.088003098	0.088033063	0.137530150	0.137669143	0.128192107	0.127828087	0.048304413	0.048270200	0.048095940	0.048241297	0.047421238	0.047396655	0.046116263	0.046213277	0.045481151	0.045457032	0.045706142	0.045713290	0.136382034	0.136500940	0.138301447	0.138242212
t#bar{t} b fragmentation up,	0.090553971	0.090434805	0.087898383	0.088033063	0.137587565	0.137669143	0.128137426	0.127828087	0.048327539	0.048270200	0.048086766	0.048241297	0.047426862	0.047396655	0.046056340	0.046213277	0.045486981	0.045457032	0.045742594	0.045713290	0.136363113	0.136500940	0.138332460	0.138242212
t#bar{t} b fragmentation down,	0.090418468	0.090434805	0.088062185	0.088033063	0.137482179	0.137669143	0.128267802	0.127828087	0.048286442	0.048270200	0.048097991	0.048241297	0.047420971	0.047396655	0.046137454	0.046213277	0.045470746	0.045457032	0.045679754	0.045713290	0.136401078	0.136500940	0.138274930	0.138242212
t#bar{t} Peterson Frag,	0.090558655	0.090434805	0.087902794	0.088033063	0.137564523	0.137669143	0.128204434	0.127828087	0.048361959	0.048270200	0.048037261	0.048241297	0.047443650	0.047396655	0.046073500	0.046213277	0.045502420	0.045457032	0.045640673	0.045713290	0.136389258	0.136500940	0.138320874	0.138242212
t#bar{t} semilep BR up,	0.090470365	0.090434805	0.087998181	0.088033063	0.137531541	0.137669143	0.128196073	0.127828087	0.048302469	0.048270200	0.048096605	0.048241297	0.047422631	0.047396655	0.046117323	0.046213277	0.045477085	0.045457032	0.045701457	0.045713290	0.136390869	0.136500940	0.138295400	0.138242212
t#bar{t} semilep BR down,	0.090463891	0.090434805	0.088005547	0.088033063	0.137529385	0.137669143	0.128191362	0.127828087	0.048305530	0.048270200	0.048095961	0.048241297	0.047419771	0.047396655	0.046116780	0.046213277	0.045484071	0.045457032	0.045704989	0.045713290	0.136377691	0.136500940	0.138305022	0.138242212
t#bar{t} QCD scale 1,	0.090474066	0.090434805	0.087998013	0.088033063	0.137567790	0.137669143	0.128118494	0.127828087	0.048346004	0.048270200	0.048072264	0.048241297	0.047420235	0.047396655	0.046142750	0.046213277	0.045518547	0.045457032	0.045635289	0.045713290	0.136380697	0.136500940	0.138325851	0.138242212
t#bar{t} QCD scale 2,	0.090487623	0.090434805	0.087975752	0.088033063	0.137558945	0.137669143	0.128139771	0.127828087	0.048325709	0.048270200	0.048086841	0.048241297	0.047418449	0.047396655	0.046153630	0.046213277	0.045482737	0.045457032	0.045671876	0.045713290	0.136413795	0.136500940	0.138284873	0.138242212
t#bar{t} QCD scale 3,	0.090474667	0.090434805	0.087988259	0.088033063	0.137527100	0.137669143	0.128195067	0.127828087	0.048295228	0.048270200	0.048104097	0.048241297	0.047419755	0.047396655	0.046140974	0.046213277	0.045450462	0.045457032	0.045721454	0.045713290	0.136423201	0.136500940	0.138259736	0.138242212
t#bar{t} QCD scale 4,	0.090493810	0.090434805	0.087972964	0.088033063	0.137594449	0.137669143	0.128070568	0.127828087	0.048362509	0.048270200	0.048067124	0.048241297	0.047418277	0.047396655	0.046172837	0.046213277	0.045517201	0.045457032	0.045609526	0.045713290	0.136413146	0.136500940	0.138307587	0.138242212
t#bar{t} QCD scale 5,	0.090412644	0.090434805	0.088066625	0.088033063	0.137465056	0.137669143	0.128309021	0.127828087	0.048226119	0.048270200	0.048149237	0.048241297	0.047428667	0.047396655	0.046069563	0.046213277	0.045418214	0.045457032	0.045791036	0.045713290	0.136412157	0.136500940	0.138251661	0.138242212
t#bar{t} QCD scale 6,	0.090457352	0.090434805	0.088016739	0.088033063	0.137531198	0.137669143	0.128191138	0.127828087	0.048306818	0.048270200	0.048096094	0.048241297	0.047423473	0.047396655	0.046115218	0.046213277	0.045482670	0.045457032	0.045686474	0.045713290	0.136397062	0.136500940	0.138295765	0.138242212
