t#bar{t},	0.123385857	0.115714505	0.118698932	0.109921758	0.110413426	0.105165520	0.103082294	0.101588965	0.048136683	0.049201245	0.047764498	0.046298632	0.046848735	0.047422958	0.045616083	0.045272607	0.044826934	0.047069128	0.044893905	0.047016090	0.132705377	0.142160635	0.133627276	0.143167957
t#bar{t} jec_CorrelationGroupMPFInSitu up,	0.116108046	0.115714505	0.111043321	0.109921758	0.105565460	0.105165520	0.101038987	0.101588965	0.049136734	0.049201245	0.046162417	0.046298632	0.047381021	0.047422958	0.045464123	0.045272607	0.047430722	0.047069128	0.046638488	0.047016090	0.141079574	0.142160635	0.142951109	0.143167957
t#bar{t} jec_RelativeFSR up,	0.115653469	0.115714505	0.110210328	0.109921758	0.104880482	0.105165520	0.101969108	0.101588965	0.049194117	0.049201245	0.046393637	0.046298632	0.047401363	0.047422958	0.044923426	0.045272607	0.046807305	0.047069128	0.047273887	0.047016090	0.141471578	0.142160635	0.143821299	0.143167957
t#bar{t} jec_CorrelationGroupUncorrelated up,	0.116460115	0.115714505	0.110676512	0.109921758	0.105659469	0.105165520	0.100641387	0.101588965	0.049058271	0.049201245	0.046781535	0.046298632	0.047288270	0.047422958	0.045945431	0.045272607	0.046836181	0.047069128	0.046354250	0.047016090	0.141265230	0.142160635	0.143033348	0.143167957
t#bar{t} jec_FlavorPureGluon up,	0.116410516	0.115714505	0.110144712	0.109921758	0.104884125	0.105165520	0.101494314	0.101588965	0.049310407	0.049201245	0.046576840	0.046298632	0.047844423	0.047422958	0.045422856	0.045272607	0.046461967	0.047069128	0.047026724	0.047016090	0.141483497	0.142160635	0.142939618	0.143167957
t#bar{t} jec_FlavorPureQuark up,	0.115642189	0.115714505	0.110550675	0.109921758	0.105419642	0.105165520	0.100579634	0.101588965	0.048941299	0.049201245	0.046225356	0.046298632	0.048222361	0.047422958	0.045562392	0.045272607	0.046852742	0.047069128	0.047073644	0.047016090	0.141833279	0.142160635	0.143096786	0.143167957
t#bar{t} jec_FlavorPureCharm up,	0.115317091	0.115714505	0.110440489	0.109921758	0.104678775	0.105165520	0.101428972	0.101588965	0.048986454	0.049201245	0.046094032	0.046298632	0.047811316	0.047422958	0.045447076	0.045272607	0.046786497	0.047069128	0.047332067	0.047016090	0.142617070	0.142160635	0.143060163	0.143167957
t#bar{t} jec_FlavorPureBottom up,	0.116014016	0.115714505	0.110653251	0.109921758	0.105099097	0.105165520	0.101144628	0.101588965	0.049501736	0.049201245	0.046024128	0.046298632	0.047621261	0.047422958	0.045189866	0.045272607	0.046597260	0.047069128	0.046675861	0.047016090	0.141918904	0.142160635	0.143559992	0.143167957
t#bar{t} jer up,	0.115653092	0.115714505	0.110426729	0.109921758	0.105579077	0.105165520	0.101553796	0.101588965	0.049011731	0.049201245	0.046171582	0.046298632	0.047834087	0.047422958	0.045421078	0.045272607	0.046717456	0.047069128	0.046915708	0.047016090	0.141733900	0.142160635	0.142981764	0.143167957
t#bar{t} btag_heavy up,	0.115577403	0.115714505	0.110748192	0.109921758	0.105194692	0.105165520	0.101287314	0.101588965	0.049700495	0.049201245	0.046313030	0.046298632	0.048120668	0.047422958	0.045379989	0.045272607	0.046743475	0.047069128	0.046607420	0.047016090	0.141448145	0.142160635	0.142879176	0.143167957
