t#bar{t},	0.085745514	0.084994859	0.084207670	0.084692485	0.134810101	0.133583676	0.127172749	0.127930312	0.049070737	0.048734584	0.048707228	0.048853922	0.047462301	0.046977250	0.046240765	0.049138642	0.046099405	0.045336798	0.046808598	0.046738263	0.140847270	0.141401932	0.142827661	0.141617278
t#bar{t} jec_CorrelationGroupMPFInSitu up,	0.085118617	0.084994859	0.084488990	0.084692485	0.132962789	0.133583676	0.129784731	0.127930312	0.048436643	0.048734584	0.048584244	0.048853922	0.047026234	0.046977250	0.048600289	0.049138642	0.045647900	0.045336798	0.046931130	0.046738263	0.139940272	0.141401932	0.142478161	0.141617278
t#bar{t} jec_RelativeFSR up,	0.085277875	0.084994859	0.084250798	0.084692485	0.133348598	0.133583676	0.128178540	0.127930312	0.048885732	0.048734584	0.048647681	0.048853922	0.046714047	0.046977250	0.049639443	0.049138642	0.045926518	0.045336798	0.046421505	0.046738263	0.140772368	0.141401932	0.141936895	0.141617278
t#bar{t} jec_CorrelationGroupUncorrelated up,	0.085270341	0.084994859	0.084356474	0.084692485	0.133605632	0.133583676	0.128591772	0.127930312	0.048708648	0.048734584	0.048631370	0.048853922	0.047003294	0.046977250	0.048724763	0.049138642	0.045125102	0.045336798	0.047375774	0.046738263	0.139896844	0.141401932	0.142709985	0.141617278
t#bar{t} jec_FlavorPureGluon up,	0.085728191	0.084994859	0.083937782	0.084692485	0.133531196	0.133583676	0.128357533	0.127930312	0.049326488	0.048734584	0.048094334	0.048853922	0.047010072	0.046977250	0.048906929	0.049138642	0.045275083	0.045336798	0.047260393	0.046738263	0.140175233	0.141401932	0.142396764	0.141617278
t#bar{t} jec_FlavorPureQuark up,	0.085548003	0.084994859	0.083983642	0.084692485	0.133452139	0.133583676	0.128329238	0.127930312	0.048736112	0.048734584	0.048754886	0.048853922	0.046688917	0.046977250	0.049515781	0.049138642	0.045881181	0.045336798	0.046474415	0.046738263	0.140750027	0.141401932	0.141885660	0.141617278
t#bar{t} jec_FlavorPureCharm up,	0.084885572	0.084994859	0.084823605	0.084692485	0.132855667	0.133583676	0.130075842	0.127930312	0.048202172	0.048734584	0.048859884	0.048853922	0.047124256	0.046977250	0.048436088	0.049138642	0.044970247	0.045336798	0.047141778	0.046738263	0.140727562	0.141401932	0.141897327	0.141617278
t#bar{t} jec_FlavorPureBottom up,	0.085703570	0.084994859	0.083898534	0.084692485	0.133066224	0.133583676	0.129556978	0.127930312	0.048512046	0.048734584	0.048667143	0.048853922	0.046833267	0.046977250	0.048923081	0.049138642	0.045769553	0.045336798	0.046453999	0.046738263	0.140936523	0.141401932	0.141679083	0.141617278
t#bar{t} jer up,	0.084409419	0.084994859	0.085234311	0.084692485	0.133022126	0.133583676	0.129408646	0.127930312	0.048726698	0.048734584	0.048333775	0.048853922	0.047254509	0.046977250	0.048350930	0.049138642	0.045374899	0.045336798	0.047274915	0.046738263	0.139901823	0.141401932	0.142707948	0.141617278
t#bar{t} btag_heavy up,	0.085656811	0.084994859	0.083990796	0.084692485	0.133712905	0.133583676	0.128296062	0.127930312	0.049092826	0.048734584	0.048305124	0.048853922	0.047058136	0.046977250	0.048514099	0.049138642	0.045654019	0.045336798	0.047029961	0.046738263	0.139961317	0.141401932	0.142727942	0.141617278
