t#bar{t} jec_CorrelationGroupMPFInSitu up,	0.181210482	0.181142466	0.172403379	0.172716676	0.071547913	0.071620784	0.072196365	0.071736094	0.046987139	0.047368514	0.047882785	0.047755895	0.198385691	0.198362178	0.209386245	0.209297393
t#bar{t} jec_RelativeFSR up,	0.181281825	0.181142466	0.172377132	0.172716676	0.071593761	0.071620784	0.072077714	0.071736094	0.047221875	0.047368514	0.047496092	0.047755895	0.198359306	0.198362178	0.209592294	0.209297393
t#bar{t} jec_CorrelationGroupUncorrelated up,	0.181010208	0.181142466	0.172257790	0.172716676	0.071697967	0.071620784	0.072112434	0.071736094	0.047074497	0.047368514	0.048015779	0.047755895	0.199108143	0.198362178	0.208723181	0.209297393
t#bar{t} jec_FlavorPureGluon up,	0.181159509	0.181142466	0.172437487	0.172716676	0.071402285	0.071620784	0.071990951	0.071736094	0.047072207	0.047368514	0.047771022	0.047755895	0.198661282	0.198362178	0.209505258	0.209297393
t#bar{t} jec_FlavorPureQuark up,	0.181221883	0.181142466	0.172846152	0.172716676	0.071615522	0.071620784	0.072068733	0.071736094	0.047091698	0.047368514	0.047878471	0.047755895	0.198479427	0.198362178	0.208798115	0.209297393
t#bar{t} jec_FlavorPureCharm up,	0.181179913	0.181142466	0.172770777	0.172716676	0.071622481	0.071620784	0.071879505	0.071736094	0.047222871	0.047368514	0.047880044	0.047755895	0.198706352	0.198362178	0.208738057	0.209297393
t#bar{t} jec_FlavorPureBottom up,	0.181342341	0.181142466	0.172614739	0.172716676	0.071599117	0.071620784	0.071961013	0.071736094	0.047147024	0.047368514	0.047740931	0.047755895	0.198613542	0.198362178	0.208981293	0.209297393
t#bar{t} jer up,	0.180922291	0.181142466	0.172858724	0.172716676	0.071428039	0.071620784	0.071957401	0.071736094	0.047182882	0.047368514	0.047832922	0.047755895	0.198641823	0.198362178	0.209175917	0.209297393
t#bar{t} btag_heavy up,	0.181149361	0.181142466	0.172781848	0.172716676	0.071583442	0.071620784	0.072334302	0.071736094	0.047130331	0.047368514	0.047774023	0.047755895	0.198295657	0.198362178	0.208951037	0.209297393
t#bar{t} btag_light up,	0.180995328	0.181142466	0.172536951	0.172716676	0.071542795	0.071620784	0.072300880	0.071736094	0.046995406	0.047368514	0.047795332	0.047755895	0.198741833	0.198362178	0.209091476	0.209297393
t#bar{t} csv_heavy up,	0.181706055	0.181142466	0.172357418	0.172716676	0.071304248	0.071620784	0.072147823	0.071736094	0.047357148	0.047368514	0.047292020	0.047755895	0.198661183	0.198362178	0.209174104	0.209297393
t#bar{t} csv_light up,	0.181644010	0.181142466	0.172529559	0.172716676	0.071353847	0.071620784	0.071901073	0.071736094	0.047136705	0.047368514	0.047576122	0.047755895	0.198647348	0.198362178	0.209211335	0.209297393
t#bar{t} tracking up,	0.181365108	0.181142466	0.172992578	0.172716676	0.071527362	0.071620784	0.071928187	0.071736094	0.047265475	0.047368514	0.047562682	0.047755895	0.198513810	0.198362178	0.208844798	0.209297393
t#bar{t} jec_CorrelationGroupMPFInSitu down,	0.181542923	0.181142466	0.172570991	0.172716676	0.071653990	0.071620784	0.071931321	0.071736094	0.047060002	0.047368514	0.047621883	0.047755895	0.198590635	0.198362178	0.209028256	0.209297393
t#bar{t} jec_RelativeFSR down,	0.181161890	0.181142466	0.173048560	0.172716676	0.071456375	0.071620784	0.072016873	0.071736094	0.047018344	0.047368514	0.047559371	0.047755895	0.198802330	0.198362178	0.208936258	0.209297393
t#bar{t} jec_CorrelationGroupUncorrelated down,	0.181234958	0.181142466	0.172716380	0.172716676	0.071430110	0.071620784	0.072032601	0.071736094	0.047124741	0.047368514	0.047494632	0.047755895	0.198606202	0.198362178	0.209360377	0.209297393
t#bar{t} jec_FlavorPureGluon down,	0.181287751	0.181142466	0.172536804	0.172716676	0.071754678	0.071620784	0.071736073	0.071736094	0.047147664	0.047368514	0.047722205	0.047755895	0.198406373	0.198362178	0.209408452	0.209297393
t#bar{t} jec_FlavorPureQuark down,	0.181359661	0.181142466	0.172427664	0.172716676	0.071246547	0.071620784	0.072006788	0.071736094	0.047405424	0.047368514	0.047651301	0.047755895	0.198909973	0.198362178	0.208992641	0.209297393
t#bar{t} jec_FlavorPureCharm down,	0.181168041	0.181142466	0.172663331	0.172716676	0.071849620	0.071620784	0.072087513	0.071736094	0.047102877	0.047368514	0.047651426	0.047755895	0.198414778	0.198362178	0.209062413	0.209297393
t#bar{t} jec_FlavorPureBottom down,	0.181322298	0.181142466	0.172725639	0.172716676	0.071537447	0.071620784	0.071896372	0.071736094	0.047193018	0.047368514	0.047729641	0.047755895	0.198214351	0.198362178	0.209381234	0.209297393
t#bar{t} jer down,	0.181044372	0.181142466	0.172899019	0.172716676	0.071442805	0.071620784	0.072139989	0.071736094	0.047039805	0.047368514	0.047870850	0.047755895	0.198480416	0.198362178	0.209082745	0.209297393
t#bar{t} btag_heavy down,	0.181197656	0.181142466	0.173050470	0.172716676	0.071355683	0.071620784	0.072144487	0.071736094	0.047079718	0.047368514	0.047581574	0.047755895	0.198707107	0.198362178	0.208883305	0.209297393
t#bar{t} btag_light down,	0.181042253	0.181142466	0.172638036	0.172716676	0.071634753	0.071620784	0.072066154	0.071736094	0.047156724	0.047368514	0.047924099	0.047755895	0.198515045	0.198362178	0.209022936	0.209297393
t#bar{t} csv_heavy down,	0.180894159	0.181142466	0.172802116	0.172716676	0.071475387	0.071620784	0.071621938	0.071736094	0.047169298	0.047368514	0.047837184	0.047755895	0.199026030	0.198362178	0.209173887	0.209297393
t#bar{t} csv_light down,	0.181557406	0.181142466	0.172735796	0.172716676	0.071598605	0.071620784	0.071898133	0.071736094	0.047086439	0.047368514	0.047906502	0.047755895	0.198451756	0.198362178	0.208765364	0.209297393
t#bar{t} tracking down,	0.181119789	0.181142466	0.172727820	0.172716676	0.071666307	0.071620784	0.071825921	0.071736094	0.047099614	0.047368514	0.047725421	0.047755895	0.198607264	0.198362178	0.209227864	0.209297393
t#bar{t} evtgen,	0.175227083	0.181142466	0.169809816	0.172716676	0.070587389	0.071620784	0.071090603	0.071736094	0.048286077	0.047368514	0.048889400	0.047755895	0.203269439	0.198362178	0.212840192	0.209297393
t#bar{t} m=171.5,	0.178529882	0.181142466	0.173593537	0.172716676	0.070332345	0.071620784	0.070510932	0.071736094	0.048013769	0.047368514	0.048306824	0.047755895	0.198791828	0.198362178	0.211920882	0.209297393
t#bar{t} m=173.5,	0.181276637	0.181142466	0.173133448	0.172716676	0.072166658	0.071620784	0.071047690	0.071736094	0.048152690	0.047368514	0.047606230	0.047755895	0.197570743	0.198362178	0.209045903	0.209297393
t#bar{t} Herwig++,	0.179704156	0.181142466	0.172240679	0.172716676	0.070910081	0.071620784	0.072879961	0.071736094	0.047615760	0.047368514	0.048028034	0.047755895	0.198453234	0.198362178	0.210168095	0.209297393
t#bar{t} isr up,	0.179320941	0.181142466	0.172805289	0.172716676	0.072411599	0.071620784	0.070459322	0.071736094	0.047450544	0.047368514	0.048439386	0.047755895	0.199843419	0.198362178	0.209269501	0.209297393
t#bar{t} isr dn,	0.181363636	0.181142466	0.172219686	0.172716676	0.072376794	0.071620784	0.071978675	0.071736094	0.047352639	0.047368514	0.047606542	0.047755895	0.196478345	0.198362178	0.210623683	0.209297393
t#bar{t} fsr up,	0.177396555	0.181142466	0.172258216	0.172716676	0.072664782	0.071620784	0.071411381	0.071736094	0.048336638	0.047368514	0.048631208	0.047755895	0.199589054	0.198362178	0.209712166	0.209297393
t#bar{t} fsr dn,	0.181459817	0.181142466	0.172802200	0.172716676	0.070990166	0.071620784	0.070684426	0.071736094	0.048326895	0.047368514	0.047041008	0.047755895	0.200347005	0.198362178	0.208348483	0.209297393
t#bar{t} hdamp up,	0.179552810	0.181142466	0.172927344	0.172716676	0.071848614	0.071620784	0.071044017	0.071736094	0.047599648	0.047368514	0.048079424	0.047755895	0.198287323	0.198362178	0.210660819	0.209297393
t#bar{t} hdamp dn,	0.179493435	0.181142466	0.172827691	0.172716676	0.070820567	0.071620784	0.070458432	0.071736094	0.046556476	0.047368514	0.047464980	0.047755895	0.201488305	0.198362178	0.210890114	0.209297393
t#bar{t} UEup,	0.179979271	0.181142466	0.172990116	0.172716676	0.070716687	0.071620784	0.071999255	0.071736094	0.047249405	0.047368514	0.047894857	0.047755895	0.198717234	0.198362178	0.210453176	0.209297393
t#bar{t} UEdn,	0.181037628	0.181142466	0.170476555	0.172716676	0.070113407	0.071620784	0.073174721	0.071736094	0.047004167	0.047368514	0.048051138	0.047755895	0.200598017	0.198362178	0.209544367	0.209297393
t#bar{t} ERDon,	0.179449947	0.181142466	0.172027659	0.172716676	0.072475104	0.071620784	0.072352442	0.071736094	0.048039622	0.047368514	0.048486065	0.047755895	0.198605329	0.198362178	0.208563832	0.209297393
t#bar{t} QCDbased,	0.179813170	0.181142466	0.174851093	0.172716676	0.072292691	0.071620784	0.072308323	0.071736094	0.047582049	0.047368514	0.048236732	0.047755895	0.197620521	0.198362178	0.207295421	0.209297393
t#bar{t} gluon move,	0.180911101	0.181142466	0.173414911	0.172716676	0.072696041	0.071620784	0.071092357	0.071736094	0.047528991	0.047368514	0.047529814	0.047755895	0.196826286	0.198362178	0.210000499	0.209297393
