t#bar{t},	0.196009368	0.194343363	0.181507607	0.184231975	0.074509357	0.074137866	0.072897094	0.072181387	0.047141613	0.047046820	0.046805991	0.046233694	0.188602243	0.190534267	0.192526727	0.191290627
t#bar{t} jec_CorrelationGroupMPFInSitu up,	0.194033381	0.194343363	0.185259500	0.184231975	0.073992659	0.074137866	0.071011751	0.072181387	0.047554860	0.047046820	0.045963963	0.046233694	0.191085770	0.190534267	0.191098116	0.191290627
t#bar{t} jec_RelativeFSR up,	0.193711497	0.194343363	0.185351292	0.184231975	0.074203995	0.074137866	0.071687875	0.072181387	0.046265704	0.047046820	0.046430424	0.046233694	0.191904875	0.190534267	0.190444338	0.191290627
t#bar{t} jec_CorrelationGroupUncorrelated up,	0.193770897	0.194343363	0.185101937	0.184231975	0.074153366	0.074137866	0.071705940	0.072181387	0.047002371	0.047046820	0.046263293	0.046233694	0.190783018	0.190534267	0.191219179	0.191290627
t#bar{t} jec_FlavorPureGluon up,	0.194274894	0.194343363	0.184842763	0.184231975	0.073815075	0.074137866	0.071473848	0.072181387	0.047742133	0.047046820	0.045616208	0.046233694	0.191715376	0.190534267	0.190519704	0.191290627
t#bar{t} jec_FlavorPureQuark up,	0.193798297	0.194343363	0.184642372	0.184231975	0.073875760	0.074137866	0.072803894	0.072181387	0.046883656	0.047046820	0.046073094	0.046233694	0.191379741	0.190534267	0.190543185	0.191290627
t#bar{t} jec_FlavorPureCharm up,	0.194721288	0.194343363	0.184159505	0.184231975	0.074232444	0.074137866	0.071473553	0.072181387	0.047097785	0.047046820	0.046132949	0.046233694	0.191253266	0.190534267	0.190929210	0.191290627
t#bar{t} jec_FlavorPureBottom up,	0.193656715	0.194343363	0.185480726	0.184231975	0.073435816	0.074137866	0.072387048	0.072181387	0.047131967	0.047046820	0.045740145	0.046233694	0.192051823	0.190534267	0.190115761	0.191290627
t#bar{t} jer up,	0.193724078	0.194343363	0.185686250	0.184231975	0.074166172	0.074137866	0.070785655	0.072181387	0.047198998	0.047046820	0.046163299	0.046233694	0.191232333	0.190534267	0.191043215	0.191290627
t#bar{t} btag_heavy up,	0.193449763	0.194343363	0.185429545	0.184231975	0.073977995	0.074137866	0.072025940	0.072181387	0.046992574	0.047046820	0.046116255	0.046233694	0.191066946	0.190534267	0.190940983	0.191290627
t#bar{t} btag_light up,	0.194372786	0.194343363	0.184076712	0.184231975	0.073897556	0.074137866	0.072592434	0.072181387	0.047342076	0.047046820	0.045764604	0.046233694	0.191327592	0.190534267	0.190626240	0.191290627
t#bar{t} csv_heavy up,	0.195450169	0.194343363	0.184122944	0.184231975	0.074089495	0.074137866	0.070259965	0.072181387	0.048200418	0.047046820	0.045618736	0.046233694	0.191113019	0.190534267	0.191145254	0.191290627
t#bar{t} csv_light up,	0.194360819	0.194343363	0.184605694	0.184231975	0.074126771	0.074137866	0.071533187	0.072181387	0.047078397	0.047046820	0.046126766	0.046233694	0.191375054	0.190534267	0.190793310	0.191290627
t#bar{t} tracking up,	0.194960420	0.194343363	0.184168748	0.184231975	0.074640164	0.074137866	0.070615798	0.072181387	0.046868535	0.047046820	0.046364334	0.046233694	0.191313039	0.190534267	0.191068963	0.191290627
t#bar{t} jec_CorrelationGroupMPFInSitu down,	0.193840064	0.194343363	0.185167716	0.184231975	0.074096493	0.074137866	0.071874442	0.072181387	0.046237802	0.047046820	0.046289446	0.046233694	0.192501396	0.190534267	0.189992642	0.191290627
t#bar{t} jec_RelativeFSR down,	0.194825004	0.194343363	0.183841979	0.184231975	0.074191764	0.074137866	0.072000365	0.072181387	0.046993485	0.047046820	0.046166416	0.046233694	0.191075105	0.190534267	0.190905883	0.191290627
t#bar{t} jec_CorrelationGroupUncorrelated down,	0.193710062	0.194343363	0.185514290	0.184231975	0.074171472	0.074137866	0.071428611	0.072181387	0.046662855	0.047046820	0.045907668	0.046233694	0.192661242	0.190534267	0.189943800	0.191290627
t#bar{t} jec_FlavorPureGluon down,	0.195171583	0.194343363	0.183558230	0.184231975	0.074304809	0.074137866	0.071461298	0.072181387	0.047384189	0.047046820	0.046047360	0.046233694	0.191077721	0.190534267	0.190994809	0.191290627
t#bar{t} jec_FlavorPureQuark down,	0.194632162	0.194343363	0.184075249	0.184231975	0.074195573	0.074137866	0.072090543	0.072181387	0.046615296	0.047046820	0.046237390	0.046233694	0.191627555	0.190534267	0.190526232	0.191290627
t#bar{t} jec_FlavorPureCharm down,	0.193895082	0.194343363	0.184692530	0.184231975	0.074075459	0.074137866	0.072435505	0.072181387	0.046511220	0.047046820	0.046346997	0.046233694	0.191426039	0.190534267	0.190617168	0.191290627
t#bar{t} jec_FlavorPureBottom down,	0.193941209	0.194343363	0.185534429	0.184231975	0.074163569	0.074137866	0.070880848	0.072181387	0.046798977	0.047046820	0.046467418	0.046233694	0.191275240	0.190534267	0.190938311	0.191290627
t#bar{t} jer down,	0.194080437	0.194343363	0.185303293	0.184231975	0.074155068	0.074137866	0.071005301	0.072181387	0.046862473	0.047046820	0.045941566	0.046233694	0.192613632	0.190534267	0.190038231	0.191290627
t#bar{t} btag_heavy down,	0.193626745	0.194343363	0.185227834	0.184231975	0.074115809	0.074137866	0.071863699	0.072181387	0.046894081	0.047046820	0.046505730	0.046233694	0.190204224	0.190534267	0.191561878	0.191290627
t#bar{t} btag_light down,	0.194261075	0.194343363	0.184663076	0.184231975	0.074262415	0.074137866	0.071588454	0.072181387	0.046812542	0.047046820	0.045917349	0.046233694	0.192259492	0.190534267	0.190235596	0.191290627
t#bar{t} csv_heavy down,	0.194126564	0.194343363	0.184845238	0.184231975	0.073930061	0.074137866	0.071528707	0.072181387	0.047898358	0.047046820	0.045886631	0.046233694	0.190224766	0.190534267	0.191559675	0.191290627
t#bar{t} csv_light down,	0.194039057	0.194343363	0.185172568	0.184231975	0.074115647	0.074137866	0.071193571	0.072181387	0.047421727	0.047046820	0.045826949	0.046233694	0.191313518	0.190534267	0.190916963	0.191290627
t#bar{t} tracking down,	0.193198174	0.194343363	0.185336763	0.184231975	0.073301083	0.074137866	0.073179851	0.072181387	0.047540237	0.047046820	0.045498858	0.046233694	0.191546956	0.190534267	0.190398078	0.191290627
t#bar{t} evtgen,	0.194007201	0.194343363	0.186719990	0.184231975	0.071974200	0.074137866	0.071644833	0.072181387	0.049433754	0.047046820	0.044431718	0.046233694	0.191525786	0.190534267	0.190262518	0.191290627
t#bar{t} m=171.5,	0.194894615	0.194343363	0.183910641	0.184231975	0.074165787	0.074137866	0.071703547	0.072181387	0.047096047	0.047046820	0.046084335	0.046233694	0.191379240	0.190534267	0.190765787	0.191290627
